Continent,Land Area,Trade flow,Commodity,year,Quantity
Europe,Spain,Export,Crustaceans,2014,39676
Europe,Spain,Export,Fish,2014,800267
Europe,Spain,Import,Crustaceans,2014,186623
Europe,Spain,Import,Fish,2014,951333
Europe,Sweden,Export,Crustaceans,2014,4055
Europe,Sweden,Export,Fish,2014,695091
Europe,Sweden,Import,Crustaceans,2014,37083
Europe,Sweden,Import,Fish,2014,692965
Europe,Switzerland,Export,Crustaceans,2014,12
Europe,Switzerland,Export,Fish,2014,659
Europe,Switzerland,Import,Crustaceans,2014,9643
Europe,Switzerland,Import,Fish,2014,55503
Europe,Ukraine,Export,Crustaceans,2014,116
Europe,Ukraine,Export,Fish,2014,39349
Europe,Ukraine,Import,Crustaceans,2014,5328
Europe,Ukraine,Import,Fish,2014,330122
Europe,United Kingdom,Export,Crustaceans,2014,51472
Europe,United Kingdom,Export,Fish,2014,710251
Europe,United Kingdom,Import,Crustaceans,2014,90935
Europe,United Kingdom,Import,Fish,2014,584623
Europe,Albania,Export,Crustaceans,2015,189
Europe,Albania,Export,Fish,2015,5749
Europe,Albania,Import,Crustaceans,2015,635
Europe,Albania,Import,Fish,2015,9990
Europe,Andorra,Export,Crustaceans,2015,0
Europe,Andorra,Export,Fish,2015,5
Europe,Andorra,Import,Crustaceans,2015,378
Europe,Andorra,Import,Fish,2015,1584
Europe,Austria,Export,Crustaceans,2015,472
Europe,Austria,Export,Fish,2015,8787
Europe,Austria,Import,Crustaceans,2015,5594
Europe,Austria,Import,Fish,2015,65420
Europe,Belarus,Export,Crustaceans,2015,1483
Europe,Belarus,Export,Fish,2015,54642
Europe,Belarus,Import,Crustaceans,2015,2058
Europe,Belarus,Import,Fish,2015,156394
Europe,Belgium,Export,Crustaceans,2015,43418
Europe,Belgium,Export,Fish,2015,87561
Europe,Belgium,Import,Crustaceans,2015,57351
Europe,Belgium,Import,Fish,2015,179707
Europe,Bosnia and Herzegovina,Export,Crustaceans,2015,2
Europe,Bosnia and Herzegovina,Export,Fish,2015,2105
Europe,Bosnia and Herzegovina,Import,Crustaceans,2015,67
Europe,Bosnia and Herzegovina,Import,Fish,2015,10309
Europe,Bulgaria,Export,Crustaceans,2015,1414
Europe,Bulgaria,Export,Fish,2015,6184
Europe,Bulgaria,Import,Crustaceans,2015,2499
Europe,Bulgaria,Import,Fish,2015,29178
Europe,Croatia,Export,Crustaceans,2015,282
Europe,Croatia,Export,Fish,2015,49485
Europe,Croatia,Import,Crustaceans,2015,1435
Europe,Croatia,Import,Fish,2015,22274
Europe,Czechia,Export,Crustaceans,2015,150
Europe,Czechia,Export,Fish,2015,28196
Europe,Czechia,Import,Crustaceans,2015,2036
Europe,Czechia,Import,Fish,2015,62569
Europe,Denmark,Export,Crustaceans,2015,89902
Europe,Denmark,Export,Fish,2015,678250
Europe,Denmark,Import,Crustaceans,2015,84819
Europe,Denmark,Import,Fish,2015,572690
Europe,Estonia,Export,Crustaceans,2015,4421
Europe,Estonia,Export,Fish,2015,93380
Europe,Estonia,Import,Crustaceans,2015,1773
Europe,Estonia,Import,Fish,2015,42974
Europe,Faroe Islands,Export,Crustaceans,2015,4236
Europe,Faroe Islands,Export,Fish,2015,319717
Europe,Faroe Islands,Import,Crustaceans,2015,270
Europe,Faroe Islands,Import,Fish,2015,20161
Europe,Finland,Export,Crustaceans,2015,6
Europe,Finland,Export,Fish,2015,46283
Europe,Finland,Import,Crustaceans,2015,3036
Europe,Finland,Import,Fish,2015,69958
Europe,France,Export,Crustaceans,2015,18653
Europe,France,Export,Fish,2015,206038
Europe,France,Import,Crustaceans,2015,138074
Europe,France,Import,Fish,2015,758046
Europe,Germany,Export,Crustaceans,2015,27409
Europe,Germany,Export,Fish,2015,698517
Europe,Germany,Import,Crustaceans,2015,59296
Europe,Germany,Import,Fish,2015,850488
Europe,Greece,Export,Crustaceans,2015,3289
Europe,Greece,Export,Fish,2015,97038
Europe,Greece,Import,Crustaceans,2015,6436
Europe,Greece,Import,Fish,2015,56818
Europe,Hungary,Export,Crustaceans,2015,23
Europe,Hungary,Export,Fish,2015,6391
Europe,Hungary,Import,Crustaceans,2015,477
Europe,Hungary,Import,Fish,2015,22036
Europe,Iceland,Export,Crustaceans,2015,10510
Europe,Iceland,Export,Fish,2015,409810
Europe,Iceland,Import,Crustaceans,2015,24498
Europe,Iceland,Import,Fish,2015,41143
Europe,Ireland,Export,Crustaceans,2015,17070
Europe,Ireland,Export,Fish,2015,212755
Europe,Ireland,Import,Crustaceans,2015,7980
Europe,Ireland,Import,Fish,2015,58690
Europe,Italy,Export,Crustaceans,2015,3724
Europe,Italy,Export,Fish,2015,97567
Europe,Italy,Import,Crustaceans,2015,94551
Europe,Italy,Import,Fish,2015,613830
Europe,Latvia,Export,Crustaceans,2015,631
Europe,Latvia,Export,Fish,2015,95269
Europe,Latvia,Import,Crustaceans,2015,1696
Europe,Latvia,Import,Fish,2015,62698
Europe,Lithuania,Export,Crustaceans,2015,532
Europe,Lithuania,Export,Fish,2015,111189
Europe,Lithuania,Import,Crustaceans,2015,1394
Europe,Lithuania,Import,Fish,2015,129317
Europe,Luxembourg,Export,Crustaceans,2015,150
Europe,Luxembourg,Export,Fish,2015,1142
Europe,Luxembourg,Import,Crustaceans,2015,1580
Europe,Luxembourg,Import,Fish,2015,12748
Europe,"Macedonia, Fmr Yug Rp of",Export,Crustaceans,2015,6
Europe,"Macedonia, Fmr Yug Rp of",Export,Fish,2015,113
Europe,"Macedonia, Fmr Yug Rp of",Import,Crustaceans,2015,37
Europe,"Macedonia, Fmr Yug Rp of",Import,Fish,2015,8047
Europe,Malta,Export,Crustaceans,2015,1
Europe,Malta,Export,Fish,2015,11104
Europe,Malta,Import,Crustaceans,2015,283
Europe,Malta,Import,Fish,2015,28441
Europe,"Moldova, Republic of",Export,Crustaceans,2015,0
Europe,"Moldova, Republic of",Export,Fish,2015,0
Europe,"Moldova, Republic of",Import,Crustaceans,2015,184
Europe,"Moldova, Republic of",Import,Fish,2015,22318
Europe,Montenegro,Export,Crustaceans,2015,0
Europe,Montenegro,Export,Fish,2015,1
Europe,Montenegro,Import,Crustaceans,2015,163
Europe,Montenegro,Import,Fish,2015,2564
Europe,Netherlands,Export,Crustaceans,2015,85505
Europe,Netherlands,Export,Fish,2015,893194
Europe,Netherlands,Import,Crustaceans,2015,82438
Europe,Netherlands,Import,Fish,2015,700996
Europe,Norway,Export,Crustaceans,2015,33804
Europe,Norway,Export,Fish,2015,2356433
Europe,Norway,Import,Crustaceans,2015,19520
Europe,Norway,Import,Fish,2015,201101
Europe,Poland,Export,Crustaceans,2015,1703
Europe,Poland,Export,Fish,2015,301615
Europe,Poland,Import,Crustaceans,2015,8448
Europe,Poland,Import,Fish,2015,498029
Europe,Portugal,Export,Crustaceans,2015,13638
Europe,Portugal,Export,Fish,2015,198746
Europe,Portugal,Import,Crustaceans,2015,33850
Europe,Portugal,Import,Fish,2015,363555
Europe,Romania,Export,Crustaceans,2015,19
Europe,Romania,Export,Fish,2015,3872
Europe,Romania,Import,Crustaceans,2015,1108
Europe,Romania,Import,Fish,2015,89187
Europe,Russian Federation,Export,Crustaceans,2015,55233
Europe,Russian Federation,Export,Fish,2015,1727337
Europe,Russian Federation,Import,Crustaceans,2015,25498
Europe,Russian Federation,Import,Fish,2015,502925
Europe,Serbia,Export,Crustaceans,2015,1
Europe,Serbia,Export,Fish,2015,1136
Europe,Serbia,Import,Crustaceans,2015,123
Europe,Serbia,Import,Fish,2015,24724
Europe,Serbia and Montenegro,Export,Crustaceans,2015,0
Europe,Serbia and Montenegro,Export,Fish,2015,0
Europe,Serbia and Montenegro,Import,Crustaceans,2015,0
Europe,Serbia and Montenegro,Import,Fish,2015,0
Europe,Slovakia,Export,Crustaceans,2015,21
Europe,Slovakia,Export,Fish,2015,1864
Europe,Slovakia,Import,Crustaceans,2015,149
Europe,Slovakia,Import,Fish,2015,27528
Europe,Slovenia,Export,Crustaceans,2015,68
Europe,Slovenia,Export,Fish,2015,4850
Europe,Slovenia,Import,Crustaceans,2015,551
Europe,Slovenia,Import,Fish,2015,13307
Europe,Spain,Export,Crustaceans,2015,45948
Europe,Spain,Export,Fish,2015,758771
Europe,Spain,Import,Crustaceans,2015,193619
Europe,Spain,Import,Fish,2015,979813
Europe,Sweden,Export,Crustaceans,2015,2871
Europe,Sweden,Export,Fish,2015,793065
Europe,Sweden,Import,Crustaceans,2015,33554
Europe,Sweden,Import,Fish,2015,764660
Europe,Switzerland,Export,Crustaceans,2015,11
Europe,Switzerland,Export,Fish,2015,473
Europe,Switzerland,Import,Crustaceans,2015,8721
Europe,Switzerland,Import,Fish,2015,57290
Europe,Ukraine,Export,Crustaceans,2015,211
Europe,Ukraine,Export,Fish,2015,8196
Europe,Ukraine,Import,Crustaceans,2015,1006
Europe,Ukraine,Import,Fish,2015,222846
Europe,United Kingdom,Export,Crustaceans,2015,46091
Europe,United Kingdom,Export,Fish,2015,637823
Europe,United Kingdom,Import,Crustaceans,2015,84698
Europe,United Kingdom,Import,Fish,2015,552023
