Continent,Land Area,Trade flow,Commodity,year,Quantity
Asia,Lebanon,Import,Crustaceans,2012,2437
Asia,Lebanon,Import,Fish,2012,24986
Asia,Malaysia,Export,Crustaceans,2012,69805
Asia,Malaysia,Export,Fish,2012,123357
Asia,Malaysia,Import,Crustaceans,2012,56840
Asia,Malaysia,Import,Fish,2012,309372
Asia,Maldives,Export,Fish,2012,40711
Asia,Maldives,Import,Crustaceans,2012,572
Asia,Maldives,Import,Fish,2012,882
Asia,Mongolia,Export,Crustaceans,2012,11
Asia,Mongolia,Export,Fish,2012,108
Asia,Mongolia,Import,Crustaceans,2012,6
Asia,Mongolia,Import,Fish,2012,1927
Asia,Myanmar,Export,Crustaceans,2012,41762
Asia,Myanmar,Export,Fish,2012,318797
Asia,Myanmar,Import,Crustaceans,2012,1335
Asia,Myanmar,Import,Fish,2012,5598
Asia,Nepal,Export,Fish,2012,14
Asia,Nepal,Import,Crustaceans,2012,1
Asia,Nepal,Import,Fish,2012,6626
Asia,Oman,Export,Crustaceans,2012,113
Asia,Oman,Export,Fish,2012,64302
Asia,Oman,Import,Crustaceans,2012,2172
Asia,Oman,Import,Fish,2012,17982
Asia,Pakistan,Export,Crustaceans,2012,23480
Asia,Pakistan,Export,Fish,2012,116239
Asia,Pakistan,Import,Crustaceans,2012,7
Asia,Pakistan,Import,Fish,2012,2378
Asia,"Palestine, Occupied Tr.",Export,Fish,2012,42
Asia,"Palestine, Occupied Tr.",Import,Crustaceans,2012,29
Asia,"Palestine, Occupied Tr.",Import,Fish,2012,2273
Asia,Philippines,Export,Crustaceans,2012,20372
Asia,Philippines,Export,Fish,2012,183549
Asia,Philippines,Import,Crustaceans,2012,3048
Asia,Philippines,Import,Fish,2012,217887
Asia,Qatar,Export,Crustaceans,2012,20
Asia,Qatar,Export,Fish,2012,1579
Asia,Qatar,Import,Crustaceans,2012,2443
Asia,Qatar,Import,Fish,2012,28349
Asia,Saudi Arabia,Export,Crustaceans,2012,8768
Asia,Saudi Arabia,Export,Fish,2012,16561
Asia,Saudi Arabia,Import,Crustaceans,2012,13864
Asia,Saudi Arabia,Import,Fish,2012,211546
Asia,Singapore,Export,Crustaceans,2012,4032
Asia,Singapore,Export,Fish,2012,38925
Asia,Singapore,Import,Crustaceans,2012,33655
Asia,Singapore,Import,Fish,2012,148246
Asia,Sri Lanka,Export,Crustaceans,2012,2757
Asia,Sri Lanka,Export,Fish,2012,14257
Asia,Sri Lanka,Import,Crustaceans,2012,618
Asia,Sri Lanka,Import,Fish,2012,70158
Asia,Syrian Arab Republic,Export,Crustaceans,2012,5
Asia,Syrian Arab Republic,Export,Fish,2012,29
Asia,Syrian Arab Republic,Import,Crustaceans,2012,82
Asia,Syrian Arab Republic,Import,Fish,2012,21999
Asia,Taiwan Province of China,Export,Crustaceans,2012,1376
Asia,Taiwan Province of China,Export,Fish,2012,663220
Asia,Taiwan Province of China,Import,Crustaceans,2012,45622
Asia,Taiwan Province of China,Import,Fish,2012,177035
Asia,Tajikistan,Import,Crustaceans,2012,6
Asia,Tajikistan,Import,Fish,2012,1866
Asia,Thailand,Export,Crustaceans,2012,361394
Asia,Thailand,Export,Fish,2012,1225595
Asia,Thailand,Import,Crustaceans,2012,31649
Asia,Thailand,Import,Fish,2012,1496811
Asia,Timor-Leste,Export,Crustaceans,2012,25
Asia,Timor-Leste,Export,Fish,2012,2
Asia,Timor-Leste,Import,Crustaceans,2012,42
Asia,Timor-Leste,Import,Fish,2012,2252
Asia,Turkey,Export,Crustaceans,2012,1278
Asia,Turkey,Export,Fish,2012,71188
Asia,Turkey,Import,Crustaceans,2012,1407
Asia,Turkey,Import,Fish,2012,59225
Asia,Turkmenistan,Export,Crustaceans,2012,0
Asia,Turkmenistan,Export,Fish,2012,0
Asia,Turkmenistan,Import,Crustaceans,2012,2
Asia,Turkmenistan,Import,Fish,2012,2363
Asia,United Arab Emirates,Export,Crustaceans,2012,6375
Asia,United Arab Emirates,Export,Fish,2012,7546
Asia,United Arab Emirates,Import,Crustaceans,2012,32130
Asia,United Arab Emirates,Import,Fish,2012,133583
Asia,Uzbekistan,Export,Fish,2012,107
Asia,Uzbekistan,Import,Crustaceans,2012,17
Asia,Uzbekistan,Import,Fish,2012,6501
Asia,Viet Nam,Export,Crustaceans,2012,266319
Asia,Viet Nam,Export,Fish,2012,857604
Asia,Viet Nam,Import,Crustaceans,2012,20421
Asia,Viet Nam,Import,Fish,2012,176656
Asia,Yemen,Export,Crustaceans,2012,1122
Asia,Yemen,Export,Fish,2012,95793
Asia,Yemen,Import,Crustaceans,2012,83
Asia,Yemen,Import,Fish,2012,18053
Asia,Afghanistan,Import,Fish,2013,0
Asia,Armenia,Export,Crustaceans,2013,4618
Asia,Armenia,Export,Fish,2013,2269
Asia,Armenia,Import,Crustaceans,2013,47
Asia,Armenia,Import,Fish,2013,2946
Asia,Azerbaijan,Export,Fish,2013,32
Asia,Azerbaijan,Import,Crustaceans,2013,200
Asia,Azerbaijan,Import,Fish,2013,17480
Asia,Bahrain,Export,Crustaceans,2013,6520
Asia,Bahrain,Export,Fish,2013,1782
Asia,Bahrain,Import,Crustaceans,2013,1002
Asia,Bahrain,Import,Fish,2013,8618
Asia,Bangladesh,Export,Crustaceans,2013,50194
Asia,Bangladesh,Export,Fish,2013,19453
Asia,Bangladesh,Import,Crustaceans,2013,377
Asia,Bangladesh,Import,Fish,2013,62470
Asia,Bhutan,Export,Fish,2013,1
Asia,Bhutan,Import,Crustaceans,2013,3
Asia,Bhutan,Import,Fish,2013,2790
Asia,Brunei Darussalam,Export,Crustaceans,2013,220
Asia,Brunei Darussalam,Export,Fish,2013,966
Asia,Brunei Darussalam,Import,Crustaceans,2013,1820
Asia,Brunei Darussalam,Import,Fish,2013,9045
Asia,Cambodia,Export,Crustaceans,2013,221
Asia,Cambodia,Export,Fish,2013,31772
Asia,Cambodia,Import,Crustaceans,2013,94
Asia,Cambodia,Import,Fish,2013,1363
Asia,China,Export,Crustaceans,2013,378423
Asia,China,Export,Fish,2013,2760685
Asia,China,Import,Crustaceans,2013,144566
Asia,China,Import,Fish,2013,2193973
Asia,"China, Hong Kong SAR",Export,Crustaceans,2013,46
Asia,"China, Hong Kong SAR",Export,Fish,2013,37153
Asia,"China, Hong Kong SAR",Import,Crustaceans,2013,81470
Asia,"China, Hong Kong SAR",Import,Fish,2013,271959
Asia,"China, Macao SAR",Export,Crustaceans,2013,0
Asia,"China, Macao SAR",Export,Fish,2013,0
Asia,"China, Macao SAR",Import,Crustaceans,2013,3657
Asia,"China, Macao SAR",Import,Fish,2013,13965
Asia,Cyprus,Export,Crustaceans,2013,8
Asia,Cyprus,Export,Fish,2013,4339
Asia,Cyprus,Import,Crustaceans,2013,1182
Asia,Cyprus,Import,Fish,2013,8207
Asia,Georgia,Export,Crustaceans,2013,8
Asia,Georgia,Export,Fish,2013,1666
Asia,Georgia,Import,Crustaceans,2013,58
Asia,Georgia,Import,Fish,2013,23003
Asia,India,Export,Crustaceans,2013,300071
Asia,India,Export,Fish,2013,444938
Asia,India,Import,Crustaceans,2013,731
Asia,India,Import,Fish,2013,16238
Asia,Indonesia,Export,Crustaceans,2013,193204
Asia,Indonesia,Export,Fish,2013,731585
Asia,Indonesia,Import,Crustaceans,2013,9054
Asia,Indonesia,Import,Fish,2013,142546
Asia,Iran (Islamic Rep. of),Export,Crustaceans,2013,11707
Asia,Iran (Islamic Rep. of),Export,Fish,2013,60030
Asia,Iran (Islamic Rep. of),Import,Crustaceans,2013,0
Asia,Iran (Islamic Rep. of),Import,Fish,2013,38541
Asia,Iraq,Export,Fish,2013,235
Asia,Iraq,Import,Crustaceans,2013,123
Asia,Iraq,Import,Fish,2013,38682
Asia,Israel,Export,Fish,2013,908
Asia,Israel,Import,Crustaceans,2013,1917
Asia,Israel,Import,Fish,2013,82608
Asia,Japan,Export,Crustaceans,2013,2490
Asia,Japan,Export,Fish,2013,444741
Asia,Japan,Import,Crustaceans,2013,329623
Asia,Japan,Import,Fish,2013,1455000
Asia,Jordan,Export,Fish,2013,0
Asia,Jordan,Import,Crustaceans,2013,530
Asia,Jordan,Import,Fish,2013,29364
Asia,Kazakhstan,Export,Crustaceans,2013,111
Asia,Kazakhstan,Export,Fish,2013,19835
Asia,Kazakhstan,Import,Crustaceans,2013,716
Asia,Kazakhstan,Import,Fish,2013,54326
Asia,"Korea, Dem. People's Rep",Export,Crustaceans,2013,1075
Asia,"Korea, Dem. People's Rep",Export,Fish,2013,9753
Asia,"Korea, Dem. People's Rep",Import,Crustaceans,2013,3166
Asia,"Korea, Dem. People's Rep",Import,Fish,2013,43096
Asia,"Korea, Republic of",Export,Crustaceans,2013,9764
Asia,"Korea, Republic of",Export,Fish,2013,429935
Asia,"Korea, Republic of",Import,Crustaceans,2013,94630
Asia,"Korea, Republic of",Import,Fish,2013,807391
Asia,Kuwait,Export,Crustaceans,2013,65
Asia,Kuwait,Export,Fish,2013,213
Asia,Kuwait,Import,Crustaceans,2013,4077
Asia,Kuwait,Import,Fish,2013,26109
Asia,Kyrgyzstan,Export,Crustaceans,2013,0
Asia,Kyrgyzstan,Export,Fish,2013,0
Asia,Kyrgyzstan,Import,Crustaceans,2013,24
Asia,Kyrgyzstan,Import,Fish,2013,10120
Asia,Lao People's Dem. Rep.,Export,Crustaceans,2013,1
Asia,Lao People's Dem. Rep.,Export,Fish,2013,0
Asia,Lao People's Dem. Rep.,Import,Crustaceans,2013,101
Asia,Lao People's Dem. Rep.,Import,Fish,2013,2892
Asia,Lebanon,Export,Crustaceans,2013,25
Asia,Lebanon,Export,Fish,2013,516
Asia,Lebanon,Import,Crustaceans,2013,1985
Asia,Lebanon,Import,Fish,2013,27734
Asia,Malaysia,Export,Crustaceans,2013,58607
Asia,Malaysia,Export,Fish,2013,115541
Asia,Malaysia,Import,Crustaceans,2013,45883
Asia,Malaysia,Import,Fish,2013,365078
Asia,Maldives,Export,Fish,2013,42605
Asia,Maldives,Import,Crustaceans,2013,664
Asia,Maldives,Import,Fish,2013,980
Asia,Mongolia,Export,Crustaceans,2013,0
Asia,Mongolia,Export,Fish,2013,34
Asia,Mongolia,Import,Crustaceans,2013,10
Asia,Mongolia,Import,Fish,2013,1312
Asia,Myanmar,Export,Crustaceans,2013,47338
Asia,Myanmar,Export,Fish,2013,302364
Asia,Myanmar,Import,Crustaceans,2013,987
Asia,Myanmar,Import,Fish,2013,8268
Asia,Nepal,Export,Fish,2013,8
Asia,Nepal,Import,Crustaceans,2013,8
Asia,Nepal,Import,Fish,2013,6171
Asia,Oman,Export,Crustaceans,2013,106
Asia,Oman,Export,Fish,2013,83741
Asia,Oman,Import,Crustaceans,2013,1893
Asia,Oman,Import,Fish,2013,12854
Asia,Pakistan,Export,Crustaceans,2013,21417
Asia,Pakistan,Export,Fish,2013,116502
Asia,Pakistan,Import,Crustaceans,2013,22
Asia,Pakistan,Import,Fish,2013,4208
Asia,"Palestine, Occupied Tr.",Export,Fish,2013,85
Asia,"Palestine, Occupied Tr.",Import,Crustaceans,2013,13
Asia,"Palestine, Occupied Tr.",Import,Fish,2013,4098
Asia,Philippines,Export,Crustaceans,2013,20807
Asia,Philippines,Export,Fish,2013,243682
Asia,Philippines,Import,Crustaceans,2013,2879
Asia,Philippines,Import,Fish,2013,205973
Asia,Qatar,Export,Crustaceans,2013,0
Asia,Qatar,Export,Fish,2013,2001
Asia,Qatar,Import,Crustaceans,2013,2276
Asia,Qatar,Import,Fish,2013,26594
Asia,Saudi Arabia,Export,Crustaceans,2013,4900
Asia,Saudi Arabia,Export,Fish,2013,19056
Asia,Saudi Arabia,Import,Crustaceans,2013,12602
Asia,Saudi Arabia,Import,Fish,2013,209848
Asia,Singapore,Export,Crustaceans,2013,4570
Asia,Singapore,Export,Fish,2013,32139
Asia,Singapore,Import,Crustaceans,2013,35951
Asia,Singapore,Import,Fish,2013,137345
Asia,Sri Lanka,Export,Crustaceans,2013,3835
Asia,Sri Lanka,Export,Fish,2013,18157
Asia,Sri Lanka,Import,Crustaceans,2013,622
Asia,Sri Lanka,Import,Fish,2013,77083
Asia,Syrian Arab Republic,Export,Crustaceans,2013,4
Asia,Syrian Arab Republic,Export,Fish,2013,21
Asia,Syrian Arab Republic,Import,Crustaceans,2013,68
Asia,Syrian Arab Republic,Import,Fish,2013,22215
Asia,Taiwan Province of China,Export,Crustaceans,2013,1685
Asia,Taiwan Province of China,Export,Fish,2013,676758
Asia,Taiwan Province of China,Import,Crustaceans,2013,49759
Asia,Taiwan Province of China,Import,Fish,2013,154317
Asia,Tajikistan,Import,Crustaceans,2013,5
Asia,Tajikistan,Import,Fish,2013,1712
Asia,Thailand,Export,Crustaceans,2013,220766
Asia,Thailand,Export,Fish,2013,1147571
Asia,Thailand,Import,Crustaceans,2013,30104
Asia,Thailand,Import,Fish,2013,1462148
Asia,Timor-Leste,Export,Crustaceans,2013,25
Asia,Timor-Leste,Export,Fish,2013,12
Asia,Timor-Leste,Import,Crustaceans,2013,21
Asia,Timor-Leste,Import,Fish,2013,2250
Asia,Turkey,Export,Crustaceans,2013,1199
Asia,Turkey,Export,Fish,2013,93082
Asia,Turkey,Import,Crustaceans,2013,1282
Asia,Turkey,Import,Fish,2013,61669
Asia,Turkmenistan,Export,Crustaceans,2013,0
Asia,Turkmenistan,Export,Fish,2013,0
Asia,Turkmenistan,Import,Crustaceans,2013,8
Asia,Turkmenistan,Import,Fish,2013,2257
Asia,United Arab Emirates,Export,Crustaceans,2013,5791
Asia,United Arab Emirates,Export,Fish,2013,11304
Asia,United Arab Emirates,Import,Crustaceans,2013,32966
Asia,United Arab Emirates,Import,Fish,2013,171461
Asia,Uzbekistan,Export,Fish,2013,18
Asia,Uzbekistan,Import,Crustaceans,2013,32
Asia,Uzbekistan,Import,Fish,2013,6607
Asia,Viet Nam,Export,Crustaceans,2013,369407
Asia,Viet Nam,Export,Fish,2013,876308
Asia,Viet Nam,Import,Crustaceans,2013,29022
Asia,Viet Nam,Import,Fish,2013,161166
Asia,Yemen,Export,Crustaceans,2013,1167
Asia,Yemen,Export,Fish,2013,93116
Asia,Yemen,Import,Crustaceans,2013,41
Asia,Yemen,Import,Fish,2013,15208
Asia,Afghanistan,Import,Fish,2014,0
Asia,Armenia,Export,Crustaceans,2014,4009
Asia,Armenia,Export,Fish,2014,1733
Asia,Armenia,Import,Crustaceans,2014,25
Asia,Armenia,Import,Fish,2014,2604
Asia,Azerbaijan,Export,Fish,2014,0
Asia,Azerbaijan,Import,Crustaceans,2014,278
Asia,Azerbaijan,Import,Fish,2014,10713
Asia,Bahrain,Export,Crustaceans,2014,5392
Asia,Bahrain,Export,Fish,2014,1430
Asia,Bahrain,Import,Crustaceans,2014,2413
Asia,Bahrain,Import,Fish,2014,10208
Asia,Bangladesh,Export,Crustaceans,2014,52680
Asia,Bangladesh,Export,Fish,2014,16724
Asia,Bangladesh,Import,Crustaceans,2014,363
Asia,Bangladesh,Import,Fish,2014,83591
Asia,Bhutan,Export,Fish,2014,0
Asia,Bhutan,Import,Crustaceans,2014,0
Asia,Bhutan,Import,Fish,2014,2770
Asia,Brunei Darussalam,Export,Crustaceans,2014,269
Asia,Brunei Darussalam,Export,Fish,2014,1168
Asia,Brunei Darussalam,Import,Crustaceans,2014,1597
Asia,Brunei Darussalam,Import,Fish,2014,6766
Asia,Cambodia,Export,Crustaceans,2014,192
Asia,Cambodia,Export,Fish,2014,31492
Asia,Cambodia,Import,Crustaceans,2014,312
Asia,Cambodia,Import,Fish,2014,10211
Asia,China,Export,Crustaceans,2014,345563
Asia,China,Export,Fish,2014,2881463
Asia,China,Import,Crustaceans,2014,153482
Asia,China,Import,Fish,2014,2231108
Asia,"China, Hong Kong SAR",Export,Crustaceans,2014,32
Asia,"China, Hong Kong SAR",Export,Fish,2014,35496
Asia,"China, Hong Kong SAR",Import,Crustaceans,2014,80062
Asia,"China, Hong Kong SAR",Import,Fish,2014,277795
Asia,"China, Macao SAR",Export,Crustaceans,2014,0
Asia,"China, Macao SAR",Export,Fish,2014,0
Asia,"China, Macao SAR",Import,Crustaceans,2014,4283
Asia,"China, Macao SAR",Import,Fish,2014,15989
Asia,Cyprus,Export,Crustaceans,2014,0
Asia,Cyprus,Export,Fish,2014,3541
Asia,Cyprus,Import,Crustaceans,2014,1354
Asia,Cyprus,Import,Fish,2014,8303
Asia,Georgia,Export,Crustaceans,2014,0
Asia,Georgia,Export,Fish,2014,4314
Asia,Georgia,Import,Crustaceans,2014,60
Asia,Georgia,Import,Fish,2014,21227
Asia,India,Export,Crustaceans,2014,368553
Asia,India,Export,Fish,2014,449256
Asia,India,Import,Crustaceans,2014,851
Asia,India,Import,Fish,2014,21861
Asia,Indonesia,Export,Crustaceans,2014,216390
Asia,Indonesia,Export,Fish,2014,714987
Asia,Indonesia,Import,Crustaceans,2014,7571
Asia,Indonesia,Import,Fish,2014,132987
Asia,Iran (Islamic Rep. of),Export,Crustaceans,2014,11676
Asia,Iran (Islamic Rep. of),Export,Fish,2014,54638
Asia,Iran (Islamic Rep. of),Import,Crustaceans,2014,0
Asia,Iran (Islamic Rep. of),Import,Fish,2014,62415
Asia,Iraq,Export,Fish,2014,265
Asia,Iraq,Import,Crustaceans,2014,204
Asia,Iraq,Import,Fish,2014,38012
Asia,Israel,Export,Fish,2014,686
Asia,Israel,Import,Crustaceans,2014,2453
Asia,Israel,Import,Fish,2014,86809
Asia,Japan,Export,Crustaceans,2014,2967
Asia,Japan,Export,Fish,2014,365530
Asia,Japan,Import,Crustaceans,2014,289456
Asia,Japan,Import,Fish,2014,1493485
Asia,Jordan,Export,Fish,2014,0
Asia,Jordan,Import,Crustaceans,2014,607
Asia,Jordan,Import,Fish,2014,28383
Asia,Kazakhstan,Export,Crustaceans,2014,57
Asia,Kazakhstan,Export,Fish,2014,21728
Asia,Kazakhstan,Import,Crustaceans,2014,921
Asia,Kazakhstan,Import,Fish,2014,43943
Asia,"Korea, Dem. People's Rep",Export,Crustaceans,2014,2749
Asia,"Korea, Dem. People's Rep",Export,Fish,2014,12018
Asia,"Korea, Dem. People's Rep",Import,Crustaceans,2014,545
Asia,"Korea, Dem. People's Rep",Import,Fish,2014,37773
Asia,"Korea, Republic of",Export,Crustaceans,2014,9755
Asia,"Korea, Republic of",Export,Fish,2014,441764
Asia,"Korea, Republic of",Import,Crustaceans,2014,101776
Asia,"Korea, Republic of",Import,Fish,2014,860863
Asia,Kuwait,Export,Crustaceans,2014,1
Asia,Kuwait,Export,Fish,2014,6
Asia,Kuwait,Import,Crustaceans,2014,5416
Asia,Kuwait,Import,Fish,2014,28995
Asia,Kyrgyzstan,Export,Crustaceans,2014,0
Asia,Kyrgyzstan,Export,Fish,2014,0
Asia,Kyrgyzstan,Import,Crustaceans,2014,33
Asia,Kyrgyzstan,Import,Fish,2014,11075
Asia,Lao People's Dem. Rep.,Export,Crustaceans,2014,0
Asia,Lao People's Dem. Rep.,Export,Fish,2014,0
Asia,Lao People's Dem. Rep.,Import,Crustaceans,2014,146
Asia,Lao People's Dem. Rep.,Import,Fish,2014,3581
Asia,Lebanon,Export,Crustaceans,2014,9
Asia,Lebanon,Export,Fish,2014,656
Asia,Lebanon,Import,Crustaceans,2014,2823
Asia,Lebanon,Import,Fish,2014,29821
Asia,Malaysia,Export,Crustaceans,2014,58663
Asia,Malaysia,Export,Fish,2014,106349
Asia,Malaysia,Import,Crustaceans,2014,53556
Asia,Malaysia,Import,Fish,2014,354875
Asia,Maldives,Export,Fish,2014,49434
Asia,Maldives,Import,Crustaceans,2014,776
Asia,Maldives,Import,Fish,2014,2164
Asia,Mongolia,Export,Crustaceans,2014,0
Asia,Mongolia,Export,Fish,2014,61
Asia,Mongolia,Import,Crustaceans,2014,1
Asia,Mongolia,Import,Fish,2014,1303
Asia,Myanmar,Export,Crustaceans,2014,51044
Asia,Myanmar,Export,Fish,2014,273666
Asia,Myanmar,Import,Crustaceans,2014,1871
Asia,Myanmar,Import,Fish,2014,6628
Asia,Nepal,Export,Fish,2014,4
Asia,Nepal,Import,Crustaceans,2014,8
Asia,Nepal,Import,Fish,2014,7467
Asia,Oman,Export,Crustaceans,2014,34
Asia,Oman,Export,Fish,2014,76608
Asia,Oman,Import,Crustaceans,2014,2046
Asia,Oman,Import,Fish,2014,19597
Asia,Pakistan,Export,Crustaceans,2014,17966
Asia,Pakistan,Export,Fish,2014,127653
Asia,Pakistan,Import,Crustaceans,2014,20
Asia,Pakistan,Import,Fish,2014,4290
Asia,"Palestine, Occupied Tr.",Export,Fish,2014,0
Asia,"Palestine, Occupied Tr.",Import,Crustaceans,2014,8
Asia,"Palestine, Occupied Tr.",Import,Fish,2014,4521
Asia,Philippines,Export,Crustaceans,2014,29062
Asia,Philippines,Export,Fish,2014,202581
Asia,Philippines,Import,Crustaceans,2014,4106
Asia,Philippines,Import,Fish,2014,239202
Asia,Qatar,Export,Crustaceans,2014,0
Asia,Qatar,Export,Fish,2014,1753
Asia,Qatar,Import,Crustaceans,2014,2656
Asia,Qatar,Import,Fish,2014,28715
Asia,Saudi Arabia,Export,Crustaceans,2014,9526
Asia,Saudi Arabia,Export,Fish,2014,24152
Asia,Saudi Arabia,Import,Crustaceans,2014,14061
Asia,Saudi Arabia,Import,Fish,2014,216349
Asia,Singapore,Export,Crustaceans,2014,3822
Asia,Singapore,Export,Fish,2014,24083
Asia,Singapore,Import,Crustaceans,2014,39675
Asia,Singapore,Import,Fish,2014,135621
Asia,Sri Lanka,Export,Crustaceans,2014,4225
Asia,Sri Lanka,Export,Fish,2014,19865
Asia,Sri Lanka,Import,Crustaceans,2014,991
Asia,Sri Lanka,Import,Fish,2014,77145
Asia,Syrian Arab Republic,Export,Crustaceans,2014,2
Asia,Syrian Arab Republic,Export,Fish,2014,10
Asia,Syrian Arab Republic,Import,Crustaceans,2014,33
Asia,Syrian Arab Republic,Import,Fish,2014,23630
Asia,Taiwan Province of China,Export,Crustaceans,2014,2710
Asia,Taiwan Province of China,Export,Fish,2014,649656
Asia,Taiwan Province of China,Import,Crustaceans,2014,44956
Asia,Taiwan Province of China,Import,Fish,2014,161765
Asia,Tajikistan,Import,Crustaceans,2014,4
Asia,Tajikistan,Import,Fish,2014,2175
Asia,Thailand,Export,Crustaceans,2014,175697
Asia,Thailand,Export,Fish,2014,1194308
Asia,Thailand,Import,Crustaceans,2014,30528
Asia,Thailand,Import,Fish,2014,1397654
Asia,Timor-Leste,Export,Crustaceans,2014,15
Asia,Timor-Leste,Export,Fish,2014,0
Asia,Timor-Leste,Import,Crustaceans,2014,47
Asia,Timor-Leste,Import,Fish,2014,2801
Asia,Turkey,Export,Crustaceans,2014,1206
Asia,Turkey,Export,Fish,2014,107951
Asia,Turkey,Import,Crustaceans,2014,2315
Asia,Turkey,Import,Fish,2014,70458
Asia,Turkmenistan,Export,Crustaceans,2014,0
Asia,Turkmenistan,Export,Fish,2014,0
Asia,Turkmenistan,Import,Crustaceans,2014,48
Asia,Turkmenistan,Import,Fish,2014,2391
Asia,United Arab Emirates,Export,Crustaceans,2014,7013
Asia,United Arab Emirates,Export,Fish,2014,9265
Asia,United Arab Emirates,Import,Crustaceans,2014,43111
Asia,United Arab Emirates,Import,Fish,2014,173914
Asia,Uzbekistan,Export,Fish,2014,21
Asia,Uzbekistan,Import,Crustaceans,2014,32
Asia,Uzbekistan,Import,Fish,2014,7928
Asia,Viet Nam,Export,Crustaceans,2014,467079
Asia,Viet Nam,Export,Fish,2014,914401
Asia,Viet Nam,Import,Crustaceans,2014,57769
Asia,Viet Nam,Import,Fish,2014,186340
Asia,Yemen,Export,Crustaceans,2014,1365
Asia,Yemen,Export,Fish,2014,75374
Asia,Yemen,Import,Crustaceans,2014,42
Asia,Yemen,Import,Fish,2014,13665
Asia,Afghanistan,Import,Fish,2015,0
Asia,Armenia,Export,Crustaceans,2015,2786
Asia,Armenia,Export,Fish,2015,1649
Asia,Armenia,Import,Crustaceans,2015,49
Asia,Armenia,Import,Fish,2015,2578
Asia,Azerbaijan,Export,Fish,2015,0
Asia,Azerbaijan,Import,Crustaceans,2015,136
Asia,Azerbaijan,Import,Fish,2015,7635
Asia,Bahrain,Export,Crustaceans,2015,5910
Asia,Bahrain,Export,Fish,2015,3087
Asia,Bahrain,Import,Crustaceans,2015,2980
Asia,Bahrain,Import,Fish,2015,9473
Asia,Bangladesh,Export,Crustaceans,2015,37730
Asia,Bangladesh,Export,Fish,2015,15127
Asia,Bangladesh,Import,Crustaceans,2015,360
Asia,Bangladesh,Import,Fish,2015,109796
Asia,Bhutan,Export,Fish,2015,0
Asia,Bhutan,Import,Crustaceans,2015,1
Asia,Bhutan,Import,Fish,2015,2668
Asia,Brunei Darussalam,Export,Crustaceans,2015,223
Asia,Brunei Darussalam,Export,Fish,2015,1090
Asia,Brunei Darussalam,Import,Crustaceans,2015,1634
Asia,Brunei Darussalam,Import,Fish,2015,6520
Asia,Cambodia,Export,Crustaceans,2015,137
Asia,Cambodia,Export,Fish,2015,32287
Asia,Cambodia,Import,Crustaceans,2015,144
Asia,Cambodia,Import,Fish,2015,6315
Asia,China,Export,Crustaceans,2015,297373
Asia,China,Export,Fish,2015,2780461
Asia,China,Import,Crustaceans,2015,176069
Asia,China,Import,Fish,2015,2027055
Asia,"China, Hong Kong SAR",Export,Crustaceans,2015,60
Asia,"China, Hong Kong SAR",Export,Fish,2015,32120
Asia,"China, Hong Kong SAR",Import,Crustaceans,2015,72788
Asia,"China, Hong Kong SAR",Import,Fish,2015,294298
Asia,"China, Macao SAR",Export,Crustaceans,2015,0
Asia,"China, Macao SAR",Export,Fish,2015,0
Asia,"China, Macao SAR",Import,Crustaceans,2015,5111
Asia,"China, Macao SAR",Import,Fish,2015,16061
Asia,Cyprus,Export,Crustaceans,2015,24
Asia,Cyprus,Export,Fish,2015,4549
Asia,Cyprus,Import,Crustaceans,2015,1317
Asia,Cyprus,Import,Fish,2015,8281
Asia,Georgia,Export,Crustaceans,2015,1
Asia,Georgia,Export,Fish,2015,12232
Asia,Georgia,Import,Crustaceans,2015,90
Asia,Georgia,Import,Fish,2015,21253
Asia,India,Export,Crustaceans,2015,400376
Asia,India,Export,Fish,2015,366673
Asia,India,Import,Crustaceans,2015,1405
Asia,India,Import,Fish,2015,23586
Asia,Indonesia,Export,Crustaceans,2015,211210
Asia,Indonesia,Export,Fish,2015,494232
Asia,Indonesia,Import,Crustaceans,2015,6500
Asia,Indonesia,Import,Fish,2015,127417
Asia,Iran (Islamic Rep. of),Export,Crustaceans,2015,13121
Asia,Iran (Islamic Rep. of),Export,Fish,2015,58120
Asia,Iran (Islamic Rep. of),Import,Crustaceans,2015,0
Asia,Iran (Islamic Rep. of),Import,Fish,2015,58054
Asia,Iraq,Export,Fish,2015,120
Asia,Iraq,Import,Crustaceans,2015,204
Asia,Iraq,Import,Fish,2015,36983
Asia,Israel,Export,Fish,2015,373
Asia,Israel,Import,Crustaceans,2015,2310
Asia,Israel,Import,Fish,2015,83923
Asia,Japan,Export,Crustaceans,2015,2958
Asia,Japan,Export,Fish,2015,417559
Asia,Japan,Import,Crustaceans,2015,268306
Asia,Japan,Import,Fish,2015,1536948
Asia,Jordan,Export,Fish,2015,0
Asia,Jordan,Import,Crustaceans,2015,582
Asia,Jordan,Import,Fish,2015,32383
Asia,Kazakhstan,Export,Crustaceans,2015,32
Asia,Kazakhstan,Export,Fish,2015,23487
Asia,Kazakhstan,Import,Crustaceans,2015,881
Asia,Kazakhstan,Import,Fish,2015,42243
Asia,"Korea, Dem. People's Rep",Export,Crustaceans,2015,4005
Asia,"Korea, Dem. People's Rep",Export,Fish,2015,13630
Asia,"Korea, Dem. People's Rep",Import,Crustaceans,2015,463
Asia,"Korea, Dem. People's Rep",Import,Fish,2015,34698
